Brand,Model,Transmission,Fuel type,Year of Manufacture,Median_Price
BMW,318i,Automatic,Petrol,2008,12561062.18
BMW,318i,Automatic,Petrol,2009,13716580.31
BMW,318i,Automatic,Petrol,2010,14872098.45
BMW,318i,Automatic,Petrol,2011,16027616.58
BMW,318i,Automatic,Petrol,2012,17183134.72
BMW,318i,Automatic,Petrol,2013,18338652.85
BMW,318i,Automatic,Petrol,2014,19494170.98
BMW,318i,Automatic,Petrol,2015,20649689.12
BMW,318i,Automatic,Petrol,2016,21000000.0
BMW,318i,Automatic,Petrol,2017,21500000.0
BMW,318i,Automatic,Petrol,2018,24116243.52
BMW,318i,Automatic,Petrol,2019,25271761.66
Daihatsu,Mira,Automatic,Petrol,2006,3148285.71
Daihatsu,Mira,Automatic,Petrol,2007,3387000.0
Daihatsu,Mira,Automatic,Petrol,2008,3625714.29
Daihatsu,Mira,Automatic,Petrol,2009,3864428.57
Daihatsu,Mira,Automatic,Petrol,2010,4103142.86
Daihatsu,Mira,Automatic,Petrol,2011,4341857.14
Daihatsu,Mira,Automatic,Petrol,2012,4580571.43
Daihatsu,Mira,Automatic,Petrol,2013,4819285.71
Daihatsu,Mira,Automatic,Petrol,2014,5058000.0
Daihatsu,Mira,Automatic,Petrol,2015,5296714.29
Daihatsu,Mira,Automatic,Petrol,2016,5450000.0
Daihatsu,Mira,Automatic,Petrol,2017,5774142.86
Daihatsu,Mira,Automatic,Petrol,2018,6012857.14
Daihatsu,Mira,Automatic,Petrol,2019,6251571.43
Daihatsu,Mira,Automatic,Petrol,2020,6490285.71
Daihatsu,Mira,Automatic,Petrol,2021,6729000.0
Daihatsu,Mira,Automatic,Petrol,2022,6967714.29
Daihatsu,Mira,Automatic,Petrol,2023,6950000.0
Daihatsu,Mira,Automatic,Petrol,2024,7320000.0
Daihatsu,Mira,Automatic,Petrol,2025,7683857.14
Daihatsu,Other Model,Automatic,Petrol,2023,8842500.0
Daihatsu,Other Model,Automatic,Petrol,2024,9450000.0
Daihatsu,Other Model,Automatic,Petrol,2025,10287500.0
Daihatsu,Terios,Automatic,Petrol,2004,4875000.0
Daihatsu,Terios,Automatic,Petrol,2005,5574999.33
Daihatsu,Terios,Automatic,Petrol,2006,6024999.33
Daihatsu,Terios,Automatic,Petrol,2007,6474999.33
Daihatsu,Terios,Automatic,Petrol,2008,6924999.33
Daihatsu,Terios,Automatic,Petrol,2009,7374999.33
Daihatsu,Terios,Automatic,Petrol,2010,7575000.0
Honda,Vezel,Tiptronic,Hybrid,2018,14500000.0
Honda,Vezel,Tiptronic,Hybrid,2019,16141935.48
Honda,Vezel,Tiptronic,Hybrid,2020,17663709.68
Honda,Vezel,Tiptronic,Hybrid,2021,19185483.87
Honda,Vezel,Tiptronic,Hybrid,2022,20707258.06
Honda,Vezel,Tiptronic,Hybrid,2023,22229032.26
Honda,Vezel,Tiptronic,Hybrid,2024,23150000.0
Honda,Vezel,Tiptronic,Hybrid,2025,21000000.0
Hyundai,Grand i10,Automatic,Petrol,2016,5600789.57
Hyundai,Grand i10,Automatic,Petrol,2017,6022236.86
Hyundai,Grand i10,Automatic,Petrol,2018,6443684.14
Hyundai,Grand i10,Automatic,Petrol,2019,6865131.43
Hyundai,Grand i10,Automatic,Petrol,2020,7286578.71
Hyundai,Grand i10,Automatic,Petrol,2021,7708026.0
Hyundai,Grand i10,Automatic,Petrol,2022,8129473.29
Hyundai,Grand i10,Automatic,Petrol,2023,8000000.0
Hyundai,Grand i10,Automatic,Petrol,2024,8972367.86
Hyundai,Other Model,Automatic,Petrol,2000,2089084.25
Hyundai,Other Model,Automatic,Petrol,2001,2495000.0
Hyundai,Other Model,Automatic,Petrol,2002,3136611.72
Hyundai,Other Model,Automatic,Petrol,2003,3660375.46
Hyundai,Other Model,Automatic,Petrol,2004,4184139.19
Hyundai,Other Model,Automatic,Petrol,2005,4707902.93
Hyundai,Other Model,Automatic,Petrol,2006,5231666.67
Hyundai,Other Model,Automatic,Petrol,2007,5755430.4
Hyundai,Other Model,Automatic,Petrol,2008,6279194.14
Hyundai,Other Model,Automatic,Petrol,2009,6802957.88
Hyundai,Other Model,Automatic,Petrol,2010,7326721.61
Hyundai,Other Model,Automatic,Petrol,2011,7850485.35
Hyundai,Other Model,Automatic,Petrol,2012,8374249.08
Hyundai,Other Model,Automatic,Petrol,2013,8898012.82
Hyundai,Other Model,Automatic,Petrol,2014,9421776.56
Hyundai,Other Model,Automatic,Petrol,2015,9945540.29
Hyundai,Other Model,Automatic,Petrol,2016,10469304.03
Hyundai,Other Model,Automatic,Petrol,2017,10993067.77
Hyundai,Sonata,Automatic,Petrol,2000,2658333.33
Hyundai,Sonata,Automatic,Petrol,2001,2725000.0
Hyundai,Sonata,Automatic,Petrol,2002,2958333.33
Hyundai,Sonata,Automatic,Petrol,2003,3108333.33
Hyundai,Sonata,Automatic,Petrol,2004,2350000.0
Hyundai,Sonata,Automatic,Petrol,2005,3408333.33
Hyundai,Sonata,Automatic,Petrol,2006,3558333.33
Hyundai,Sonata,Automatic,Petrol,2007,3708333.33
Hyundai,Sonata,Automatic,Petrol,2008,3858333.33
Hyundai,Sonata,Automatic,Petrol,2009,4008333.33
Hyundai,Sonata,Automatic,Petrol,2010,4158333.33
Hyundai,Sonata,Automatic,Petrol,2011,4308333.33
Hyundai,Sonata,Automatic,Petrol,2012,4458333.33
Hyundai,Sonata,Automatic,Petrol,2013,4608333.33
Hyundai,Sonata,Automatic,Petrol,2014,4758333.33
Hyundai,Sonata,Automatic,Petrol,2015,4908333.33
Hyundai,Sonata,Automatic,Petrol,2016,5058333.33
Hyundai,Sonata,Automatic,Petrol,2017,5208333.33
Hyundai,Sonata,Automatic,Petrol,2018,5358333.33
Hyundai,Sonata,Automatic,Petrol,2019,5508333.33
Hyundai,Sonata,Automatic,Petrol,2020,5658333.33
Hyundai,Sonata,Automatic,Petrol,2021,5808333.33
Hyundai,Sonata,Automatic,Petrol,2022,5958333.33
Hyundai,Sonata,Automatic,Petrol,2023,6108333.33
Hyundai,Sonata,Automatic,Petrol,2024,2000000.0
Kia,Picanto,Automatic,Petrol,2005,3593265.31
Kia,Picanto,Automatic,Petrol,2006,3797857.14
Kia,Picanto,Automatic,Petrol,2007,4002448.98
Kia,Picanto,Automatic,Petrol,2008,4207040.82
Kia,Picanto,Automatic,Petrol,2009,4411632.65
Kia,Picanto,Automatic,Petrol,2010,4616224.49
Kia,Picanto,Automatic,Petrol,2011,4820816.33
Kia,Picanto,Automatic,Petrol,2012,5025408.16
Kia,Picanto,Automatic,Petrol,2013,5230000.0
Kia,Picanto,Automatic,Petrol,2014,5434591.84
Kia,Picanto,Automatic,Petrol,2015,5639183.67
Kia,Picanto,Automatic,Petrol,2016,5800000.0
Kia,Picanto,Automatic,Petrol,2017,6048367.35
Kia,Picanto,Automatic,Petrol,2018,6252959.18
Kia,Sorento,Automatic,Diesel,2008,4724404.76
Kia,Sorento,Automatic,Diesel,2009,7350238.1
Kia,Sorento,Automatic,Diesel,2010,9976071.43
Kia,Sorento,Automatic,Diesel,2011,12601904.76
Kia,Sorento,Automatic,Diesel,2012,14000000.0
Kia,Sorento,Automatic,Diesel,2013,17500000.0
Kia,Sorento,Automatic,Diesel,2014,16000000.0
Kia,Sorento,Automatic,Diesel,2015,23105238.1
Kia,Sorento,Automatic,Diesel,2016,25731071.43
Kia,Sorento,Automatic,Diesel,2017,28356904.76
Kia,Sorento,Automatic,Diesel,2018,30982738.1
Kia,Sorento,Tiptronic,Diesel,2012,8935714.29
Kia,Sorento,Tiptronic,Diesel,2013,13471428.57
Kia,Sorento,Tiptronic,Diesel,2014,17200000.0
Kia,Sorento,Tiptronic,Diesel,2015,22542857.14
Kia,Sorento,Tiptronic,Diesel,2016,27078571.43
Kia,Sorento,Tiptronic,Diesel,2017,30000000.0
Kia,Sportage,Automatic,Diesel,2007,6750000.0
Kia,Sportage,Automatic,Diesel,2008,7858163.27
Kia,Sportage,Automatic,Diesel,2009,8560714.29
Kia,Sportage,Automatic,Diesel,2010,9263265.31
Kia,Sportage,Automatic,Diesel,2011,9965816.33
Kia,Sportage,Automatic,Diesel,2012,10668367.35
Kia,Sportage,Automatic,Diesel,2013,11370918.37
Kia,Sportage,Automatic,Diesel,2014,12073469.39
Kia,Sportage,Automatic,Diesel,2015,12100000.0
Mahindra,KUV 100,Manual,Petrol,2020,5245000.0
Mahindra,KUV 100,Manual,Petrol,2021,5747500.0
Mahindra,KUV 100,Manual,Petrol,2022,6270000.0
Micro,Geely,Manual,Petrol,2012,2310833.33
Micro,Geely,Manual,Petrol,2013,2750000.0
Micro,Geely,Manual,Petrol,2014,3425833.33
Micro,Panda,Manual,Petrol,2011,2175000.0
Micro,Panda,Manual,Petrol,2012,2450535.71
Micro,Panda,Manual,Petrol,2013,2596160.71
Micro,Panda,Manual,Petrol,2014,2741785.71
Micro,Panda,Manual,Petrol,2015,2887410.71
Micro,Panda,Manual,Petrol,2016,2900000.0
Micro,Panda,Manual,Petrol,2017,3178660.71
Micro,Panda Cross,Manual,Petrol,2012,2989000.0
Micro,Panda Cross,Manual,Petrol,2013,3150000.0
Micro,Panda Cross,Manual,Petrol,2014,3290000.0
Micro,Panda Cross,Manual,Petrol,2015,3550000.0
Micro,Panda Cross,Manual,Petrol,2016,3737000.0
Micro,Rexton,Automatic,Diesel,2008,7700000.0
Micro,Rexton,Automatic,Diesel,2009,8562719.3
Micro,Rexton,Automatic,Diesel,2010,9382456.14
Micro,Rexton,Automatic,Diesel,2011,10202192.98
Micro,Rexton,Automatic,Diesel,2012,11021929.82
Micro,Rexton,Automatic,Diesel,2013,11841666.67
Micro,Rexton,Automatic,Diesel,2014,12661403.51
Micro,Rexton,Automatic,Diesel,2015,13481140.35
Micro,Rexton,Automatic,Diesel,2016,14000000.0
Micro,Trend,Manual,Petrol,2009,1690000.0
Micro,Trend,Manual,Petrol,2010,1751375.0
Micro,Trend,Manual,Petrol,2011,1811875.0
Micro,Trend,Manual,Petrol,2012,1850000.0
Micro,Trend,Manual,Petrol,2013,1932875.0
Mitsubishi,Eclipse Cross,Automatic,Petrol,2018,16935149.25
Mitsubishi,Eclipse Cross,Automatic,Petrol,2019,17492500.0
Mitsubishi,Eclipse Cross,Automatic,Petrol,2020,18301828.36
Mitsubishi,Eclipse Cross,Automatic,Petrol,2021,18985167.91
Mitsubishi,Eclipse Cross,Automatic,Petrol,2022,19668507.46
Mitsubishi,Eclipse Cross,Automatic,Petrol,2023,19700000.0
Mitsubishi,Eclipse Cross,Automatic,Petrol,2024,21035186.57
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2018,15990000.0
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2019,17864285.71
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2020,18830000.0
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2021,19795714.29
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2022,20761428.57
Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2023,21500000.0
Mitsubishi,Lancer,Manual,Petrol,2000,2685714.29
Mitsubishi,Lancer,Manual,Petrol,2001,5600000.0
Mitsubishi,Lancer,Manual,Petrol,2002,9307142.86
Mitsubishi,Lancer,Manual,Petrol,2003,12617857.14
Mitsubishi,Lancer,Manual,Petrol,2004,15928571.43
Mitsubishi,Lancer,Manual,Petrol,2005,8575000.0
Mitsubishi,Lancer,Manual,Petrol,2006,14500000.0
Mitsubishi,Lancer,Manual,Petrol,2007,6000000.0
Mitsubishi,Montero,Automatic,Diesel,2000,-37913333.33
Mitsubishi,Montero,Automatic,Diesel,2001,-33108333.33
Mitsubishi,Montero,Automatic,Diesel,2002,-28303333.33
Mitsubishi,Montero,Automatic,Diesel,2003,-23498333.33
Mitsubishi,Montero,Automatic,Diesel,2004,-18693333.33
Mitsubishi,Montero,Automatic,Diesel,2005,-13888333.33
Mitsubishi,Montero,Automatic,Diesel,2006,-9083333.33
Mitsubishi,Montero,Automatic,Diesel,2007,-4278333.33
Mitsubishi,Montero,Automatic,Diesel,2008,526666.67
Mitsubishi,Montero,Automatic,Diesel,2009,5331666.67
Mitsubishi,Montero,Automatic,Diesel,2010,10136666.67
Mitsubishi,Montero,Automatic,Diesel,2011,14941666.67
Mitsubishi,Montero,Automatic,Diesel,2012,16850000.0
Mitsubishi,Montero,Automatic,Diesel,2013,24551666.67
Mitsubishi,Montero,Automatic,Diesel,2014,25000000.0
Mitsubishi,Montero,Automatic,Diesel,2015,29500000.0
Mitsubishi,Montero,Automatic,Diesel,2016,23500000.0
Mitsubishi,Montero,Automatic,Diesel,2017,29500000.0
Mitsubishi,Montero,Automatic,Petrol,2001,7515131.58
Mitsubishi,Montero,Automatic,Petrol,2002,9382609.02
Mitsubishi,Montero,Automatic,Petrol,2003,11250086.47
Mitsubishi,Montero,Automatic,Petrol,2004,13117563.91
Mitsubishi,Montero,Automatic,Petrol,2005,14985041.35
Mitsubishi,Montero,Automatic,Petrol,2006,13950000.0
Mitsubishi,Montero,Automatic,Petrol,2007,18719996.24
Mitsubishi,Montero,Automatic,Petrol,2008,20587473.68
Mitsubishi,Montero,Automatic,Petrol,2009,22454951.13
Mitsubishi,Montero,Automatic,Petrol,2010,24322428.57
Mitsubishi,Montero,Automatic,Petrol,2011,26189906.02
Mitsubishi,Montero,Automatic,Petrol,2012,28057383.46
Mitsubishi,Montero,Automatic,Petrol,2013,29924860.9
Mitsubishi,Montero,Automatic,Petrol,2014,31792338.35
Mitsubishi,Montero,Automatic,Petrol,2015,33659815.79
Mitsubishi,Montero,Automatic,Petrol,2016,35527293.23
Mitsubishi,Montero,Manual,Diesel,2001,11500000.0
Mitsubishi,Montero,Manual,Diesel,2002,12522093.02
Mitsubishi,Montero,Manual,Diesel,2003,13477906.98
Mitsubishi,Montero,Manual,Diesel,2004,14433720.93
Mitsubishi,Montero,Manual,Diesel,2005,15389534.88
Mitsubishi,Montero,Manual,Diesel,2006,16345348.84
Mitsubishi,Montero,Manual,Diesel,2007,17301162.79
Mitsubishi,Montero,Manual,Diesel,2008,18256976.74
Mitsubishi,Montero,Manual,Diesel,2009,19212790.7
Mitsubishi,Montero,Manual,Diesel,2010,20168604.65
Mitsubishi,Montero,Manual,Diesel,2011,21124418.6
Mitsubishi,Montero,Manual,Diesel,2012,22080232.56
Mitsubishi,Montero,Manual,Diesel,2013,23036046.51
Mitsubishi,Montero,Manual,Diesel,2014,23991860.47
Mitsubishi,Montero,Manual,Diesel,2015,24550000.0
Mitsubishi,Montero,Tiptronic,Diesel,2001,-39550000.0
Mitsubishi,Montero,Tiptronic,Diesel,2002,-34352500.0
Mitsubishi,Montero,Tiptronic,Diesel,2003,-29155000.0
Mitsubishi,Montero,Tiptronic,Diesel,2004,-23957500.0
Mitsubishi,Montero,Tiptronic,Diesel,2005,-18760000.0
Mitsubishi,Montero,Tiptronic,Diesel,2006,-13562500.0
Mitsubishi,Montero,Tiptronic,Diesel,2007,-8365000.0
Mitsubishi,Montero,Tiptronic,Diesel,2008,-3167500.0
Mitsubishi,Montero,Tiptronic,Diesel,2009,2030000.0
Mitsubishi,Montero,Tiptronic,Diesel,2010,7227500.0
Mitsubishi,Montero,Tiptronic,Diesel,2011,12425000.0
Mitsubishi,Montero,Tiptronic,Diesel,2012,15775000.0
Mitsubishi,Montero,Tiptronic,Diesel,2013,22820000.0
Mitsubishi,Montero,Tiptronic,Diesel,2014,27600000.0
Mitsubishi,Montero,Tiptronic,Diesel,2015,32500000.0
Mitsubishi,Outlander,Automatic,Hybrid,2013,11417616.58
Mitsubishi,Outlander,Automatic,Hybrid,2014,13475000.0
Mitsubishi,Outlander,Automatic,Hybrid,2015,15400000.0
Mitsubishi,Outlander,Automatic,Hybrid,2016,19727072.54
Mitsubishi,Outlander,Automatic,Hybrid,2017,22496891.19
Mitsubishi,Outlander,Automatic,Hybrid,2018,25266709.84
Mitsubishi,Outlander,Automatic,Hybrid,2019,28036528.5
Mitsubishi,Outlander,Automatic,Hybrid,2020,30806347.15
Mitsubishi,Outlander,Automatic,Hybrid,2021,33576165.8
Mitsubishi,Outlander,Automatic,Hybrid,2022,36345984.46
Mitsubishi,Outlander,Automatic,Hybrid,2023,39115803.11
Mitsubishi,Outlander,Automatic,Hybrid,2024,41885621.76
Mitsubishi,Outlander,Automatic,Petrol,2012,12360714.29
Mitsubishi,Outlander,Automatic,Petrol,2013,13114285.71
Mitsubishi,Outlander,Automatic,Petrol,2014,13750000.0
Mitsubishi,Outlander,Automatic,Petrol,2015,14621428.57
Mitsubishi,Xpander,Automatic,Petrol,2018,15804166.67
Mitsubishi,Xpander,Automatic,Petrol,2019,15850000.0
Mitsubishi,Xpander,Automatic,Petrol,2020,15979166.67
Nissan,Cefiro,Automatic,Petrol,2000,3576216.22
Nissan,Cefiro,Automatic,Petrol,2001,4122702.7
Nissan,Cefiro,Automatic,Petrol,2002,4669189.19
Nissan,Cefiro,Automatic,Petrol,2003,5215675.68
Nissan,Cefiro,Automatic,Petrol,2004,5590000.0
Nissan,Cefiro,Automatic,Petrol,2005,6308648.65
Nissan,Cefiro,Automatic,Petrol,2006,6855135.14
Nissan,Cefiro,Automatic,Petrol,2007,7401621.62
Nissan,Dayz,Automatic,Hybrid,2017,5963081.4
Nissan,Dayz,Automatic,Hybrid,2018,6358139.53
Nissan,Dayz,Automatic,Hybrid,2019,6753197.67
Nissan,Dayz,Automatic,Hybrid,2020,7148255.81
Nissan,Dayz,Automatic,Hybrid,2021,7543313.95
Nissan,Dayz,Automatic,Hybrid,2022,7938372.09
Nissan,Dayz,Automatic,Hybrid,2023,8250000.0
Nissan,Dayz,Automatic,Hybrid,2024,8728488.37
Nissan,Dayz,Automatic,Petrol,2015,6230387.93
Nissan,Dayz,Automatic,Petrol,2016,6350000.0
Nissan,Dayz,Automatic,Petrol,2017,6512500.0
Nissan,Dayz,Automatic,Petrol,2018,6903448.28
Nissan,Dayz,Automatic,Petrol,2019,7127801.72
Nissan,Dayz,Automatic,Petrol,2020,7352155.17
Nissan,Dayz,Automatic,Petrol,2021,7576508.62
Nissan,Dayz,Automatic,Petrol,2022,7800862.07
Nissan,Dayz,Automatic,Petrol,2023,7950000.0
Nissan,Dayz,Automatic,Petrol,2024,7475000.0
Nissan,Dayz,Automatic,Petrol,2025,7400000.0
Nissan,Leaf,Automatic,Electric,2012,2401734.69
Nissan,Leaf,Automatic,Electric,2013,3698724.49
Nissan,Leaf,Automatic,Electric,2014,4995714.29
Nissan,Leaf,Automatic,Electric,2015,4845000.0
Nissan,Leaf,Automatic,Electric,2016,7589693.88
Nissan,Leaf,Automatic,Electric,2017,8886683.67
Nissan,Leaf,Automatic,Electric,2018,10183673.47
Nissan,Leaf,Automatic,Electric,2019,11480663.27
