,Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count, adjusted_median_price , final_price 
1073,Toyota,Land Cruiser Prado,Manual,Diesel,2017,50738400,0," 46,500,000 "," 40,920,000 "
1074,Toyota,Land Cruiser Prado,Manual,Diesel,2018,48000000,1," 48,000,000 "," 42,240,000 "
1075,Toyota,Land Cruiser Prado,Automatic,Petrol,2001,11200000,1," 11,200,000 "," 10,080,000 "
1076,Toyota,Land Cruiser Prado,Automatic,Petrol,2002,14850000,1," 14,850,000 "," 13,365,000 "
1077,Toyota,Land Cruiser Prado,Automatic,Petrol,2003,16500000,3," 16,300,000 "," 14,344,000 "
1078,Toyota,Land Cruiser Prado,Automatic,Petrol,2004,16000000,2," 16,300,000 "," 14,344,000 "
1079,Toyota,Land Cruiser Prado,Automatic,Petrol,2005,16960000,0," 17,116,667 "," 15,062,667 "
1080,Toyota,Land Cruiser Prado,Automatic,Petrol,2006,17977600,0," 17,933,333 "," 15,781,333 "
1081,Toyota,Land Cruiser Prado,Automatic,Petrol,2007,18750000,1," 18,750,000 "," 16,500,000 "
1082,Toyota,Land Cruiser Prado,Automatic,Petrol,2008,19500000,6," 19,500,000 "," 17,160,000 "
1083,Toyota,Land Cruiser Prado,Automatic,Petrol,2009,27850000,1," 27,850,000 "," 24,508,000 "
1084,Toyota,Land Cruiser Prado,Automatic,Petrol,2010,30200000,8," 30,200,000 "," 26,576,000 "
1085,Toyota,Land Cruiser Prado,Automatic,Petrol,2011,31000000,1," 31,000,000 "," 27,280,000 "
1086,Toyota,Land Cruiser Prado,Automatic,Petrol,2012,32000000,1," 32,000,000 "," 28,160,000 "
1087,Toyota,Land Cruiser Prado,Automatic,Petrol,2013,36000000,2," 36,000,000 "," 31,680,000 "
1088,Toyota,Land Cruiser Prado,Automatic,Petrol,2014,39500000,3," 39,500,000 "," 34,760,000 "
1089,Toyota,Land Cruiser Prado,Automatic,Petrol,2015,42500000,14," 42,500,000 "," 37,400,000 "
1090,Toyota,Land Cruiser Prado,Automatic,Petrol,2016,42500000,3," 42,500,000 "," 37,400,000 "
1091,Toyota,Land Cruiser Prado,Automatic,Petrol,2017,46850000,12," 46,550,000 "," 40,964,000 "
1092,Toyota,Land Cruiser Prado,Automatic,Petrol,2018,44750000,2," 46,550,000 "," 40,964,000 "
1093,Toyota,Land Cruiser Prado,Automatic,Petrol,2019,48330000,0," 52,169,737 "," 45,909,368 "
1094,Toyota,Land Cruiser Prado,Automatic,Petrol,2020,67500000,1," 57,789,474 "," 50,854,737 "
1095,Toyota,Land Cruiser Prado,Automatic,Petrol,2021,72900000,0," 57,789,474 "," 50,854,737 "
1096,Toyota,Land Cruiser Prado,Automatic,Petrol,2022,78732000,0," 57,789,474 "," 50,854,737 "
1097,Toyota,Land Cruiser Prado,Automatic,Petrol,2023,57250000,18," 57,789,474 "," 50,854,737 "
1098,Toyota,Land Cruiser Prado,Automatic,Petrol,2024,67500000,28," 67,500,000 "," 59,400,000 "
1099,Toyota,Land Cruiser Prado,Automatic,Petrol,2025,67750000,8," 67,750,000 "," 59,620,000 "
1100,Toyota,Land Cruiser Prado,Manual,Petrol,2003,14900000,1," 14,900,000 "," 13,410,000 "
1101,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2010,48000000,1," 46,000,000 "," 40,480,000 "
1102,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2011,51360000,0," 46,000,000 "," 40,480,000 "
1103,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2012,54955200,0," 46,000,000 "," 40,480,000 "
1104,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2013,58802064,0," 46,000,000 "," 40,480,000 "
1105,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2014,62918208.48,0," 46,000,000 "," 40,480,000 "
1106,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2015,44000000,1," 46,000,000 "," 40,480,000 "
1107,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2016,46000000,1," 46,000,000 "," 40,480,000 "
1108,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2017,49400000,2," 49,400,000 "," 43,472,000 "
1109,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2018,53352000,0," 51,266,667 "," 45,114,667 "
1110,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2019,57620160,0," 53,133,333 "," 46,757,333 "
1111,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2020,55000000,1," 55,000,000 "," 48,400,000 "
1112,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2021,57250000,1," 55,375,000 "," 48,730,000 "
1113,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2022,61830000,0," 55,375,000 "," 48,730,000 "
1114,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2023,55000000,5," 55,375,000 "," 48,730,000 "
1115,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2024,70000000,7," 69,000,000 "," 60,720,000 "
1116,Toyota,Land Cruiser Prado,Tiptronic,Petrol,2025,62000000,1," 69,000,000 "," 60,720,000 "
1117,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2012,36500000,1," 36,500,000 "," 32,120,000 "
1118,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2013,39055000,0," 41,700,000 "," 36,696,000 "
1119,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2014,41788850,0," 46,900,000 "," 41,272,000 "
1120,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2015,45131958,0," 52,100,000 "," 45,848,000 "
1121,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2016,48742514.64,0," 57,300,000 "," 50,424,000 "
1122,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2017,62500000,1," 62,500,000 "," 55,000,000 "
1123,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2018,67500000,0," 64,333,333 "," 56,613,333 "
1124,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2019,72900000,0," 66,166,667 "," 58,226,667 "
1125,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2020,78732000,0," 68,000,000 "," 59,840,000 "
1126,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2021,85030560,0," 69,833,333 "," 61,453,333 "
1127,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2022,91833004.8,0," 71,666,667 "," 63,066,667 "
1128,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2023,73500000,1," 73,500,000 "," 64,680,000 "
1129,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2024,81500000,1," 81,500,000 "," 71,720,000 "
1130,Toyota,Land Cruiser Prado,Tiptronic,Diesel,2025,85000000,1," 85,000,000 "," 74,800,000 "
1131,Toyota,Land Cruiser Sahara,Automatic,Diesel,1995,18500000,1," 18,500,000 "," 16,280,000 "
1132,Toyota,Land Cruiser Sahara,Automatic,Diesel,1996,19425000,0," 20,500,000 "," 18,040,000 "
1133,Toyota,Land Cruiser Sahara,Automatic,Diesel,1997,20396250,0," 22,500,000 "," 19,800,000 "
1134,Toyota,Land Cruiser Sahara,Automatic,Diesel,1998,21416062.5,0," 24,500,000 "," 21,560,000 "
1135,Toyota,Land Cruiser Sahara,Automatic,Diesel,1999,26500000,1," 26,500,000 "," 23,320,000 "
1136,Toyota,Land Cruiser Sahara,Automatic,Diesel,2000,27825000,0," 27,675,000 "," 24,354,000 "
1137,Toyota,Land Cruiser Sahara,Automatic,Diesel,2001,29216250,0," 28,850,000 "," 25,388,000 "
1138,Toyota,Land Cruiser Sahara,Automatic,Diesel,2002,30677062.5,0," 30,025,000 "," 26,422,000 "
1139,Toyota,Land Cruiser Sahara,Automatic,Diesel,2003,31200000,1," 31,200,000 "," 27,456,000 "
1140,Toyota,Land Cruiser Sahara,Automatic,Diesel,2004,32760000,0," 34,600,000 "," 30,448,000 "
1141,Toyota,Land Cruiser Sahara,Automatic,Diesel,2005,34725600,0," 38,000,000 "," 33,440,000 "
1142,Toyota,Land Cruiser Sahara,Automatic,Diesel,2006,36809136,0," 41,400,000 "," 36,432,000 "
1143,Toyota,Land Cruiser Sahara,Automatic,Diesel,2007,39017684.16,0," 44,800,000 "," 39,424,000 "
1144,Toyota,Land Cruiser Sahara,Automatic,Diesel,2008,41358745.21,0," 48,200,000 "," 42,416,000 "
1145,Toyota,Land Cruiser Sahara,Automatic,Diesel,2009,43840269.92,0," 51,600,000 "," 45,408,000 "
1146,Toyota,Land Cruiser Sahara,Automatic,Diesel,2010,55000000,1," 55,000,000 "," 48,400,000 "
1147,Toyota,Land Cruiser Sahara,Automatic,Diesel,2011,62550000,3," 60,081,250 "," 52,871,500 "
1148,Toyota,Land Cruiser Sahara,Automatic,Diesel,2012,62000000,1," 60,081,250 "," 52,871,500 "
1149,Toyota,Land Cruiser Sahara,Automatic,Diesel,2013,57750000,4," 60,081,250 "," 52,871,500 "
1150,Toyota,Land Cruiser Sahara,Automatic,Diesel,2014,64250000,2," 64,250,000 "," 56,540,000 "
1151,Toyota,Land Cruiser Sahara,Automatic,Diesel,2015,92045000,2," 82,287,778 "," 72,413,244 "
1152,Toyota,Land Cruiser Sahara,Automatic,Diesel,2016,79500000,7," 82,287,778 "," 72,413,244 "
1153,Toyota,Land Cruiser Sahara,Automatic,Diesel,2017,105000000,1," 105,000,000 "," 92,400,000 "
1154,Toyota,Land Cruiser Sahara,Automatic,Diesel,2018,113400000,0," 106,644,444 "," 93,847,111 "
1155,Toyota,Land Cruiser Sahara,Automatic,Diesel,2019,122472000,0," 108,288,889 "," 95,294,222 "
1156,Toyota,Land Cruiser Sahara,Automatic,Diesel,2020,120000000,1," 109,933,333 "," 96,741,333 "
1157,Toyota,Land Cruiser Sahara,Automatic,Diesel,2021,129600000,0," 109,933,333 "," 96,741,333 "
1158,Toyota,Land Cruiser Sahara,Automatic,Diesel,2022,139968000,0," 109,933,333 "," 96,741,333 "
1159,Toyota,Land Cruiser Sahara,Automatic,Diesel,2023,104900000,2," 109,933,333 "," 96,741,333 "
1160,Toyota,Land Cruiser Sahara,Automatic,Diesel,2024,115000000,7," 115,000,000 "," 101,200,000 "
1161,Toyota,Land Cruiser Sahara,Manual,Diesel,1999,25000000,1," 23,333,333 "," 20,533,333 "
1162,Toyota,Land Cruiser Sahara,Manual,Diesel,2000,22500000,1," 23,333,333 "," 20,533,333 "
1163,Toyota,Land Cruiser Sahara,Manual,Diesel,2001,23625000,0," 23,333,333 "," 20,533,333 "
1164,Toyota,Land Cruiser Sahara,Manual,Diesel,2002,24806250,0," 23,333,333 "," 20,533,333 "
1165,Toyota,Land Cruiser Sahara,Manual,Diesel,2003,26046562.5,0," 23,333,333 "," 20,533,333 "
1166,Toyota,Land Cruiser Sahara,Manual,Diesel,2004,22500000,1," 23,333,333 "," 20,533,333 "
1167,Toyota,Land Cruiser Sahara,Manual,Diesel,2005,23850000,0," 25,120,000 "," 22,105,600 "
1168,Toyota,Land Cruiser Sahara,Manual,Diesel,2006,25281000,0," 26,906,667 "," 23,677,867 "
1169,Toyota,Land Cruiser Sahara,Manual,Diesel,2007,26797860,0," 28,693,333 "," 25,250,133 "
1170,Toyota,Land Cruiser Sahara,Manual,Diesel,2008,28405731.6,0," 30,480,000 "," 26,822,400 "
1171,Toyota,Land Cruiser Sahara,Manual,Diesel,2009,30110075.5,0," 32,266,667 "," 28,394,667 "
1172,Toyota,Land Cruiser Sahara,Manual,Diesel,2010,32217780.78,0," 34,053,333 "," 29,966,933 "
1173,Toyota,Land Cruiser Sahara,Manual,Diesel,2011,34473025.44,0," 35,840,000 "," 31,539,200 "
1174,Toyota,Land Cruiser Sahara,Manual,Diesel,2012,36886137.22,0," 37,626,667 "," 33,111,467 "
1175,Toyota,Land Cruiser Sahara,Manual,Diesel,2013,39468166.82,0," 39,413,333 "," 34,683,733 "
1176,Toyota,Land Cruiser Sahara,Manual,Diesel,2014,41200000,1," 41,200,000 "," 36,256,000 "
1177,Toyota,Land Cruiser Sahara,Manual,Diesel,2015,44496000,0," 51,966,667 "," 45,730,667 "
1178,Toyota,Land Cruiser Sahara,Manual,Diesel,2016,48055680,0," 62,733,333 "," 55,205,333 "
1179,Toyota,Land Cruiser Sahara,Manual,Diesel,2017,73500000,1," 73,500,000 "," 64,680,000 "
1180,Toyota,Land Cruiser Sahara,Automatic,Petrol,2003,21700000,1," 21,350,000 "," 18,788,000 "
1181,Toyota,Land Cruiser Sahara,Automatic,Petrol,2004,21000000,1," 21,350,000 "," 18,788,000 "
1182,Toyota,Land Cruiser Sahara,Automatic,Petrol,2005,22260000,0," 27,416,667 "," 24,126,667 "
1183,Toyota,Land Cruiser Sahara,Automatic,Petrol,2006,23595600,0," 33,483,333 "," 29,465,333 "
1184,Toyota,Land Cruiser Sahara,Automatic,Petrol,2007,39550000,1," 39,550,000 "," 34,804,000 "
1185,Toyota,Land Cruiser Sahara,Automatic,Petrol,2008,42500000,3," 42,500,000 "," 37,400,000 "
1186,Toyota,Land Cruiser Sahara,Automatic,Petrol,2009,45050000,0," 47,500,000 "," 41,800,000 "
1187,Toyota,Land Cruiser Sahara,Automatic,Petrol,2010,59000000,1," 52,500,000 "," 46,200,000 "
1188,Toyota,Land Cruiser Sahara,Automatic,Petrol,2011,63130000,0," 52,500,000 "," 46,200,000 "
1189,Toyota,Land Cruiser Sahara,Automatic,Petrol,2012,46000000,1," 52,500,000 "," 46,200,000 "
1190,Toyota,Land Cruiser Sahara,Automatic,Petrol,2013,49220000,0," 55,833,333 "," 49,133,333 "
1191,Toyota,Land Cruiser Sahara,Automatic,Petrol,2014,52665400,0," 59,166,667 "," 52,066,667 "
1192,Toyota,Land Cruiser Sahara,Automatic,Petrol,2015,62500000,3," 62,500,000 "," 55,000,000 "
1193,Toyota,Land Cruiser Sahara,Automatic,Petrol,2016,85000000,1," 75,333,333 "," 66,293,333 "
1194,Toyota,Land Cruiser Sahara,Automatic,Petrol,2017,70500000,2," 75,333,333 "," 66,293,333 "
1195,Toyota,Land Cruiser Sahara,Automatic,Petrol,2018,76140000,0," 79,236,111 "," 69,727,778 "
1196,Toyota,Land Cruiser Sahara,Automatic,Petrol,2019,82231200,0," 83,138,889 "," 73,162,222 "
1197,Toyota,Land Cruiser Sahara,Automatic,Petrol,2020,88809696,0," 87,041,667 "," 76,596,667 "
1198,Toyota,Land Cruiser Sahara,Automatic,Petrol,2021,95914471.68,0," 90,944,444 "," 80,031,111 "
1199,Toyota,Land Cruiser Sahara,Automatic,Petrol,2022,103587629.4,0," 94,847,222 "," 83,465,556 "
1200,Toyota,Land Cruiser Sahara,Automatic,Petrol,2023,98750000,10," 98,750,000 "," 86,900,000 "
1201,Toyota,Land Cruiser Sahara,Automatic,Petrol,2024,99500000,16," 99,500,000 "," 87,560,000 "
1202,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2003,22000000,1," 22,000,000 "," 19,360,000 "
1203,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2004,23100000,0," 26,300,000 "," 23,144,000 "
1204,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2005,24486000,0," 30,600,000 "," 26,928,000 "
1205,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2006,25955160,0," 34,900,000 "," 30,712,000 "
1206,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2007,27512469.6,0," 39,200,000 "," 34,496,000 "
1207,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2008,43500000,1," 43,500,000 "," 38,280,000 "
1208,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2009,46110000,0," 44,000,000 "," 38,720,000 "
1209,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2010,44500000,1," 44,500,000 "," 39,160,000 "
1210,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2011,47615000,0," 52,500,000 "," 46,200,000 "
1211,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2012,50948050,0," 60,500,000 "," 53,240,000 "
1212,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2013,54514413.5,0," 68,500,000 "," 60,280,000 "
1213,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2014,58330422.45,0," 76,500,000 "," 67,320,000 "
1214,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2015,84500000,1," 84,500,000 "," 74,360,000 "
1215,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2016,95000000,1," 95,000,000 "," 83,600,000 "
1216,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2017,102600000,0," 95,500,000 "," 84,040,000 "
1217,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2018,110808000,0," 96,000,000 "," 84,480,000 "
1218,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2019,119672640,0," 96,500,000 "," 84,920,000 "
1219,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2020,129246451.2,0," 97,000,000 "," 85,360,000 "
1220,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2021,139586167.3,0," 97,500,000 "," 85,800,000 "
1221,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2022,150753060.7,0," 98,000,000 "," 86,240,000 "
1222,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2023,98500000,3," 98,500,000 "," 86,680,000 "
1223,Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2024,99500000,9," 99,500,000 "," 87,560,000 "
1224,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2011,57500000,1," 57,500,000 "," 50,600,000 "
1225,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2012,61525000,0," 57,500,000 "," 50,600,000 "
1226,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2013,57500000,1," 57,500,000 "," 50,600,000 "
1227,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2014,65000000,1," 65,000,000 "," 57,200,000 "
1228,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2015,70200000,0," 71,875,000 "," 63,250,000 "
1229,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2016,78750000,2," 78,750,000 "," 69,300,000 "
1230,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2017,85050000,0," 82,656,250 "," 72,737,500 "
1231,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2018,91854000,0," 86,562,500 "," 76,175,000 "
1232,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2019,99202320,0," 90,468,750 "," 79,612,500 "
1233,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2020,107138505.6,0," 94,375,000 "," 83,050,000 "
1234,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2021,115709586,0," 98,281,250 "," 86,487,500 "
1235,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2022,124966352.9,0," 102,187,500 "," 89,925,000 "
1236,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2023,134963661.2,0," 106,093,750 "," 93,362,500 "
1237,Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2024,110000000,3," 110,000,000 "," 96,800,000 "
1238,Toyota,Other Model,Automatic,Diesel,1996,2700000,1," 2,700,000 "," 2,565,000 "
1239,Toyota,Other Model,Automatic,Diesel,1997,2781000,0," 2,781,000 "," 2,641,950 "
1240,Toyota,Other Model,Automatic,Diesel,1998,2864430,0," 2,864,430 "," 2,721,209 "
1241,Toyota,Other Model,Automatic,Diesel,1999,2950362.9,0," 2,950,363 "," 2,802,845 "
1242,Toyota,Other Model,Automatic,Diesel,2000,3038873.787,0," 3,038,874 "," 2,856,541 "
1243,Toyota,Other Model,Automatic,Diesel,2001,3130040.001,0," 3,130,040 "," 2,942,238 "
1244,Toyota,Other Model,Automatic,Diesel,2002,3223941.201,0," 3,223,941 "," 3,030,505 "
1245,Toyota,Other Model,Automatic,Diesel,2003,3320659.437,0," 3,320,659 "," 3,121,420 "
1246,Toyota,Other Model,Automatic,Diesel,2004,3420279.22,0," 3,420,279 "," 3,215,062 "
1247,Toyota,Other Model,Automatic,Diesel,2005,3557090.389,0," 3,557,090 "," 3,343,665 "
1248,Toyota,Other Model,Automatic,Diesel,2006,3699374.004,0," 3,699,374 "," 3,477,412 "
1249,Toyota,Other Model,Automatic,Diesel,2007,3847348.964,0," 3,847,349 "," 3,616,508 "
1250,Toyota,Other Model,Automatic,Diesel,2008,4001242.923,0," 4,001,243 "," 3,761,168 "
1251,Toyota,Other Model,Automatic,Diesel,2009,4161292.64,0," 4,161,293 "," 3,911,615 "
1252,Toyota,Other Model,Automatic,Diesel,2010,4369357.272,0," 4,369,357 "," 4,107,196 "
1253,Toyota,Other Model,Automatic,Diesel,2011,4587825.135,0," 4,587,825 "," 4,312,556 "
1254,Toyota,Other Model,Automatic,Diesel,2012,4817216.392,0," 4,817,216 "," 4,528,183 "
1255,Toyota,Other Model,Automatic,Diesel,2013,5058077.212,0," 5,058,077 "," 4,653,431 "
1256,Toyota,Other Model,Automatic,Diesel,2014,5361561.844,0," 5,361,562 "," 4,932,637 "
1257,Toyota,Other Model,Automatic,Diesel,2015,5736871.173,0," 5,736,871 "," 5,277,921 "
1258,Toyota,Other Model,Automatic,Diesel,2016,6138452.156,0," 6,138,452 "," 5,647,376 "
1259,Toyota,Other Model,Automatic,Diesel,2017,6568143.807,0," 6,568,144 "," 6,042,692 "
1260,Toyota,Other Model,Automatic,Diesel,2018,7027913.873,0," 7,027,914 "," 6,465,681 "
1261,Toyota,Other Model,Automatic,Diesel,2019,7519867.844,0," 7,519,868 "," 6,843,080 "
1262,Toyota,Other Model,Automatic,Diesel,2020,8121457.272,0," 8,121,457 "," 7,390,526 "
1263,Toyota,Other Model,Automatic,Diesel,2021,8771173.853,0," 8,771,174 "," 7,981,768 "
1264,Toyota,Other Model,Automatic,Diesel,2022,9472867.762,0," 9,472,868 "," 8,620,310 "
1265,Toyota,Other Model,Automatic,Diesel,2023,117500000,1," 117,500,000 "," 103,400,000 "
1266,Toyota,Other Model,Automatic,Diesel,2024,118000000,2," 118,000,000 "," 103,840,000 "
1267,Toyota,Other Model,Manual,Diesel,1998,5600000,1," 5,600,000 "," 5,152,000 "
1268,Toyota,Other Model,Manual,Diesel,1999,5824000,0," 5,824,000 "," 5,358,080 "
1269,Toyota,Other Model,Manual,Diesel,2000,6056960,0," 6,056,960 "," 5,572,403 "
1270,Toyota,Other Model,Manual,Diesel,2001,6299238.4,0," 6,299,238 "," 5,795,299 "
1271,Toyota,Other Model,Manual,Diesel,2002,6551207.936,0," 6,551,208 "," 6,027,111 "
1272,Toyota,Other Model,Manual,Diesel,2003,22000000,1," 22,000,000 "," 19,360,000 "
1273,Toyota,Other Model,Automatic,Petrol,1999,4500000,1," 3,900,000 "," 3,666,000 "
1274,Toyota,Other Model,Automatic,Petrol,2000,4635000,0," 3,900,000 "," 3,666,000 "
1275,Toyota,Other Model,Automatic,Petrol,2001,3300000,1," 3,900,000 "," 3,666,000 "
1276,Toyota,Other Model,Automatic,Petrol,2002,3399000,0," 8,000,000 "," 7,280,000 "
1277,Toyota,Other Model,Automatic,Petrol,2003,3500970,0," 12,100,000 "," 10,890,000 "
1278,Toyota,Other Model,Automatic,Petrol,2004,3605999.1,0," 16,200,000 "," 14,256,000 "
1279,Toyota,Other Model,Automatic,Petrol,2005,3750239.064,0," 20,300,000 "," 17,864,000 "
1280,Toyota,Other Model,Automatic,Petrol,2006,3900248.627,0," 24,400,000 "," 21,472,000 "
1281,Toyota,Other Model,Automatic,Petrol,2007,28500000,1," 28,500,000 "," 25,080,000 "
1282,Toyota,Other Model,Automatic,Petrol,2008,28500000,1," 28,500,000 "," 25,080,000 "
1283,Toyota,Other Model,Automatic,Petrol,2009,30210000,0," 33,566,667 "," 29,538,667 "
1284,Toyota,Other Model,Automatic,Petrol,2010,32324700,0," 38,633,333 "," 33,997,333 "
1285,Toyota,Other Model,Automatic,Petrol,2011,34587429,0," 43,700,000 "," 38,456,000 "
1286,Toyota,Other Model,Automatic,Petrol,2012,37008549.03,0," 48,766,667 "," 42,914,667 "
1287,Toyota,Other Model,Automatic,Petrol,2013,39599147.46,0," 53,833,333 "," 47,373,333 "
1288,Toyota,Other Model,Automatic,Petrol,2014,42371087.78,0," 58,900,000 "," 51,832,000 "
1289,Toyota,Other Model,Automatic,Petrol,2015,45760774.81,0," 63,966,667 "," 56,290,667 "
1290,Toyota,Other Model,Automatic,Petrol,2016,49421636.79,0," 69,033,333 "," 60,749,333 "
1291,Toyota,Other Model,Automatic,Petrol,2017,53375367.74,0," 74,100,000 "," 65,208,000 "
1292,Toyota,Other Model,Automatic,Petrol,2018,57645397.15,0," 79,166,667 "," 69,666,667 "
1293,Toyota,Other Model,Automatic,Petrol,2019,62257028.93,0," 84,233,333 "," 74,125,333 "
1294,Toyota,Other Model,Automatic,Petrol,2020,67237591.24,0," 89,300,000 "," 78,584,000 "
1295,Toyota,Other Model,Automatic,Petrol,2021,72616598.54,0," 94,366,667 "," 83,042,667 "
1296,Toyota,Other Model,Automatic,Petrol,2022,78425926.42,0," 99,433,333 "," 87,501,333 "
1297,Toyota,Other Model,Automatic,Petrol,2023,104500000,1," 104,500,000 "," 91,960,000 "
1298,Toyota,Other Model,Automatic,Petrol,2024,108000000,5," 108,000,000 "," 95,040,000 "
1299,Toyota,Other Model,Automatic,Petrol,2025,115000000,1," 115,000,000 "," 101,200,000 "
1300,Toyota,Other Model,Automatic,Hybrid,2023,18950000,1," 17,900,000 "," 15,752,000 "
1301,Toyota,Other Model,Automatic,Hybrid,2024,17375000,2," 17,900,000 "," 15,752,000 "
1302,Toyota,Other Model,Tiptronic,Petrol,2025,24900000,1," 24,900,000 "," 21,912,000 "
1303,Toyota,Passo,Automatic,Petrol,2007,4682500,4," 4,682,500 "," 4,401,550 "
1304,Toyota,Passo,Automatic,Petrol,2008,4995000,1," 4,922,500 "," 4,627,150 "
1305,Toyota,Passo,Automatic,Petrol,2009,4850000,1," 4,922,500 "," 4,627,150 "
1306,Toyota,Passo,Automatic,Petrol,2010,5675000,1," 5,675,000 "," 5,221,000 "
1307,Toyota,Passo,Automatic,Petrol,2011,6015500,0," 5,977,500 "," 5,499,300 "
1308,Toyota,Passo,Automatic,Petrol,2012,6376430,0," 6,280,000 "," 5,777,600 "
1309,Toyota,Passo,Automatic,Petrol,2013,6759015.8,0," 6,582,500 "," 6,055,900 "
1310,Toyota,Passo,Automatic,Petrol,2014,7164556.748,0," 6,885,000 "," 6,334,200 "
1311,Toyota,Passo,Automatic,Petrol,2015,7666075.72,0," 7,187,500 "," 6,612,500 "
1312,Toyota,Passo,Automatic,Petrol,2016,7490000,3," 7,490,000 "," 6,890,800 "
1313,Toyota,Passo,Automatic,Petrol,2017,7490000,1," 7,490,000 "," 6,890,800 "
1314,Toyota,Passo,Automatic,Petrol,2018,8014300,0," 7,731,250 "," 7,035,438 "
1315,Toyota,Passo,Automatic,Petrol,2019,8575301,0," 7,972,500 "," 7,254,975 "
1316,Toyota,Passo,Automatic,Petrol,2020,9261325.08,0," 8,213,750 "," 7,474,513 "
1317,Toyota,Passo,Automatic,Petrol,2021,10002231.09,0," 8,455,000 "," 7,694,050 "
1318,Toyota,Passo,Automatic,Petrol,2022,10802409.57,0," 8,696,250 "," 7,913,588 "
1319,Toyota,Passo,Automatic,Petrol,2023,8937500,8," 8,937,500 "," 8,133,125 "
1320,Toyota,Premio,Automatic,Petrol,2007,9625000,4," 9,625,000 "," 8,758,750 "
1321,Toyota,Premio,Automatic,Petrol,2008,9800000,1," 9,800,000 "," 8,918,000 "
1322,Toyota,Premio,Automatic,Petrol,2009,10290000,0," 9,837,500 "," 8,952,125 "
1323,Toyota,Premio,Automatic,Petrol,2010,9875000,4," 9,875,000 "," 8,986,250 "
1324,Toyota,Premio,Automatic,Petrol,2011,10390000,1," 10,390,000 "," 9,351,000 "
