Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/toyota-belta-l-grade-2009-for-sale-gampaha,Toyota Belta L Grade 2009,"Posted on 07 May 2:15 pm, Ja-Ela, Gampaha351views",Toyota,Belta,0,L Grade,2009,Used,Automatic,Saloon,Petrol,"1,000 cc","125,000 km","Rs 6,775,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2023-for-sale-colombo-39,Toyota Yaris X Grade 2023,"Posted on 07 May 1:45 pm, Kohuwala, Colombo485views",Toyota,Yaris,0,X Grade,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","2,000 km","Rs 11,250,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2023-for-sale-colombo-40,Toyota Yaris X Grade 2023,"Posted on 07 May 1:44 pm, Kohuwala, Colombo314views",Toyota,Yaris,0,X Grade,2023,New,Automatic,Hatchback,Petrol,"1,000 cc",0 km,"Rs 10,975,000"
https://ikman.lk/en/ad/toyota-chr-ngx-10-2018-for-sale-colombo-87,Toyota CHR NGX 10 2018,"Posted on 07 May 1:40 pm, Boralesgamuwa, Colombo1509views",Toyota,CHR,0,CHR NGX 10,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","28,000 km","Rs 15,750,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-vx-2024-for-sale-gampaha-5,Toyota Land Cruiser Prado 250 VX 2024,"Posted on 07 May 1:27 pm, Kadawatha, Gampaha3114views",Toyota,Land Cruiser Prado,0,250 VX,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","4,000 km","Rs 65,500,000"
https://ikman.lk/en/ad/toyota-pixis-2016-for-sale-gampaha-1,Toyota Pixis 2016,"Posted on 07 May 1:27 pm, Ragama, Gampaha620views",Toyota,Pixis,0,2016,2016,Used,Automatic,Hatchback,Petrol,650 cc,"75,000 km","Rs 5,400,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2020-for-sale-colombo-2,Toyota Yaris X Grade 2020,"Posted on 07 May 1:15 pm, Kohuwala, Colombo245views",Toyota,Yaris,0,X Grade,2020,Used,Automatic,Hatchback,Petrol,"1,000 cc","38,000 km","Rs 10,750,000"
https://ikman.lk/en/ad/toyota-yaris-g-grade-2022-for-sale-colombo,Toyota Yaris G Grade 2022,"Posted on 07 May 1:03 pm, Kohuwala, Colombo288views",Toyota,Yaris,0,G Grade,2022,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","31,000 km","Rs 11,700,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-sunroof-coolbox-ax-2017-for-sale-colombo,Toyota Land Cruiser Sahara Sunroof Coolbox AX 2017,"Posted on 07 May 12:50 pm, Kohuwala, Colombo389views",Toyota,Land Cruiser Sahara,0,Sunroof Coolbox AX,2017,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","62,000 km","Rs 68,500,000"
https://ikman.lk/en/ad/toyota-aqua-2014-s-for-sale-gampaha,Toyota Aqua 2014 S,"Posted on 07 May 12:46 pm, Ragama, Gampaha347views",Toyota,Aqua,0,TOYOTA AQUA 2014 S,2014,Used,Automatic,Saloon,Petrol,"1,500 cc","132,400 km","Rs 7,980,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj250-modellista-2024-for-sale-colombo-1,Toyota Land Cruiser Prado TRJ250 MODELLISTA 2024,"Posted on 07 May 12:44 pm, Nugegoda, Colombo776views",Toyota,Land Cruiser Prado,0,TRJ250 MODELLISTA,2024,New,Automatic,SUV / 4x4,Petrol,"2,700 cc",0 km,Rs 0
https://ikman.lk/en/ad/toyota-harrier-2019-for-sale-colombo-13,Toyota Harrier 2019,"Posted on 07 May 11:57 am, Boralesgamuwa, Colombo122views",Toyota,Harrier,0,2019,2019,Used,Automatic,SUV / 4x4,Petrol,"1,990 cc","41,000 km","Rs 36,900,000"
https://ikman.lk/en/ad/toyota-raize-2023-for-sale-colombo-15,Toyota Raize 2023,"Posted on 07 May 11:38 am, Boralesgamuwa, Colombo742views",Toyota,Raize,0,0,2023,Used,Automatic,SUV / 4x4,Petrol,990 cc,"16,600 km","Rs 13,950,000"
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2025-for-sale-colombo-1,Toyota Yaris Cross Z Grade 2025,"Posted on 07 May 10:52 am, Pannipitiya, Colombo675views",Toyota,Yaris,0,Cross Z Grade,2025,Used,Automatic,Hatchback,Petrol,"1,500 cc",0 km,"Rs 19,300,000"
https://ikman.lk/en/ad/toyota-allion-15-g-grade-2007-for-sale-colombo-1,Toyota Allion 1.5 G GRADE 2007,"Posted on 08 May 12:33 pm, Kohuwala, Colombo475views",Toyota,Allion,0,1.5 G GRADE,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","168,500 km","Rs 8,975,000"
https://ikman.lk/en/ad/toyota-vitz-scp-90-auto-2007-for-sale-colombo,Toyota Vitz SCP 90 Auto 2007,"Posted on 07 May 10:03 am, Dehiwala, Colombo246views",Toyota,Vitz,0,SCP 90 Auto,2007,Used,Automatic,0,Petrol,"1,300 cc","306,500 km","Rs 5,950,000"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-galle-120,Toyota Aqua 2014,"Posted on 07 May 10:00 am, Galle City, Galle316views",Toyota,Aqua,0,2014,2014,Used,Automatic,Hatchback,Petrol,"1,490 cc","148,235 km","Rs 8,000,000"
https://ikman.lk/en/ad/toyota-yaris-2023-for-sale-colombo-8,Toyota Yaris 2023,"Posted on 07 May 3:41 pm, Dehiwala, Colombo490views",Toyota,Yaris,0,0,2023,New,Automatic,Hatchback,Petrol,"1,000 cc",0 km,"Rs 10,850,000"
https://ikman.lk/en/ad/toyota-vellfire-patrol-highestgrade-2014-for-sale-colombo,Toyota Vellfire patrol highestgrade 2014,"Posted on 08 May 6:43 am, Kottawa, Colombo171views",Toyota,Vellfire,0,patrol highestgrade,2014,Reconditioned,Automatic,Saloon,Petrol,"2,500 cc","130,000 km","Rs 34,900,000"
https://ikman.lk/en/ad/toyota-vitz-ksp-130-2018-for-sale-gampaha,Toyota Vitz KSP 130 2018,"Posted on 07 May 9:03 am, Kadawatha, Gampaha401views",Toyota,Vitz,0,KSP 130,2018,Used,Automatic,0,Petrol,"1,000 cc","74,700 km","Rs 8,650,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-safety-2023-for-sale-colombo-6,Toyota Yaris X GRADE SAFETY 2023,"Posted on 06 May 11:49 pm, Kohuwala, Colombo350views",Toyota,Yaris,0,X GRADE SAFETY,2023,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"35,000 km","Rs 10,690,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-safety-2023-for-sale-colombo-5,Toyota Yaris X GRADE SAFETY 2023,"Posted on 06 May 11:44 pm, Kohuwala, Colombo191views",Toyota,Yaris,0,X GRADE SAFETY,2023,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"30,000 km","Rs 10,790,000"
https://ikman.lk/en/ad/toyota-voxy-2014-for-sale-anuradhapura-19,Toyota Voxy 2014,"Posted on 06 May 11:42 pm, Anuradhapura City, Anuradhapura261views",Toyota,Voxy,0,voxy ,2014,Used,Automatic,MPV,Petrol,"1,400 cc","162,535 km","Rs 17,950,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-safety-2023-for-sale-colombo-4,Toyota Yaris X GRADE SAFETY 2023,"Posted on 06 May 11:40 pm, Kohuwala, Colombo177views",Toyota,Yaris,0,X GRADE SAFETY,2023,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"40,000 km","Rs 10,590,000"
https://ikman.lk/en/ad/toyota-belta-2012-for-sale-colombo-3,Toyota Belta 2012,"Posted on 06 May 7:11 pm, Maharagama, Colombo669views",Toyota,Belta,0,0,2012,Used,Automatic,Saloon,Petrol,"1,300 cc","140,000 km","Rs 6,975,000"
https://ikman.lk/en/ad/toyota-vanguard-2012-for-sale-kandy,Toyota Vanguard 2012,"Posted on 06 May 6:36 pm, Kandy City, Kandy590views",Toyota,Vanguard,0,0,2012,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","125,400 km","Rs 13,500,000"
https://ikman.lk/en/ad/toyota-yaris-2024-g-grade-for-sale-colombo-1,Toyota Yaris 2024 G Grade,"Posted on 06 May 4:43 pm, Nugegoda, Colombo881views",Toyota,Yaris,0,2024 G Grade,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","2,000 km","Rs 12,200,000"
https://ikman.lk/en/ad/toyota-chr-turbo-gt-ngx10-2018-for-sale-colombo,Toyota CHR 2018,"Posted on 06 May 4:14 pm, Dehiwala, Colombo525views",Toyota,CHR,0,2018,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","91,000 km","Rs 14,850,000"
https://ikman.lk/en/ad/toyota-allion-260-g-2013-for-sale-kandy,Toyota Allion 260 2013,"Posted on 08 May 9:31 am, Gelioya, Kandy471views",Toyota,Allion,0,260,2013,Used,Automatic,Saloon,Petrol,"1,500 cc","94,000 km","Rs 12,400,000"
https://ikman.lk/en/ad/toyota-yaris-g-grade-2023-for-sale-colombo-25,Toyota Yaris G Grade 2023,"Posted on 06 May 4:09 pm, Kolonnawa, Colombo537views",Toyota,Yaris,0,G Grade,2023,New,Automatic,Hatchback,Petrol,"1,000 cc",450 km,"Rs 12,750,000"
https://ikman.lk/en/ad/toyota-allion-260-g-grade-2009-for-sale-gampaha,Toyota Allion 260 G GRADE 2009,"Posted on 06 May 3:13 pm, Gampaha City, Gampaha584views",Toyota,Allion,0,260 G GRADE,2009,Used,Automatic,Saloon,Petrol,"1,500 cc","121,000 km","Rs 9,875,000"
https://ikman.lk/en/ad/toyota-premio-32000-km-2016-for-sale-colombo,Toyota Premio 32000 KM 2016,"Posted on 06 May 2:23 pm, Colombo 6, Colombo766views",Toyota,Premio,0,32000 KM,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","32,000 km","Rs 16,950,000"
https://ikman.lk/en/ad/toyota-raize-g-led-2023-for-sale-colombo-1,Toyota Raize G LED 2023,"Posted on 06 May 1:37 pm, Kohuwala, Colombo1292views",Toyota,Raize,0,G LED,2023,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","18,000 km","Rs 13,600,000"
https://ikman.lk/en/ad/toyota-corolla-141-gli-2009-for-sale-colombo-21,Toyota Corolla 141 GLI 2009,"Posted on 06 May 1:26 pm, Nugegoda, Colombo368views",Toyota,Corolla,0,141 GLI,2009,Used,Automatic,Saloon,Petrol,"1,600 cc","144,000 km","Rs 7,990,000"
https://ikman.lk/en/ad/toyota-carina-my-road-2006-for-sale-matara,Toyota Carina My road 2006,"Posted on 06 May 12:05 pm, Matara City, Matara606views",Toyota,Carina,0,My road,2006,New,Automatic,Saloon,Petrol,"1,700 cc","195,000 km","Rs 4,650,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-tx-limited-2017-for-sale-colombo,Toyota Land Cruiser Prado 150 TX Limited 2017,"Posted on 06 May 11:46 am, Kottawa, Colombo883views",Toyota,Land Cruiser Prado,0,150 TX  Limited,2017,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","81,000 km","Rs 46,850,000"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-gampaha-1393,Toyota Aqua 2014,"Posted on 06 May 4:32 pm, Kandana, Gampaha613views",Toyota,Aqua,0,2014,2014,Used,Automatic,Hatchback,Petrol,"1,000 cc","114,194 km","Rs 8,200,000"
https://ikman.lk/en/ad/toyota-premio-260-g-superior-cbd-2019-for-sale-gampaha,Toyota Premio 260 G SUPERIOR CBD 2019,"Posted on 06 May 11:09 am, Katunayake, Gampaha628views",Toyota,Premio,0,260 G SUPERIOR CBD,2019,New,Automatic,Saloon,Petrol,"1,490 cc","48,500 km","Rs 17,950,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-2015-for-sale-colombo-184,Toyota Land Cruiser Prado TX 2015,"Posted on 06 May 11:04 am, Avissawella, Colombo562views",Toyota,Land Cruiser Prado,0,TX,2015,Used,Automatic,0,Petrol,"2,700 cc","80,000 km","Rs 45,000,000"
https://ikman.lk/en/ad/toyota-vitz-2008-for-sale-colombo-2423,Toyota Vitz 2008,"Posted on 06 May 10:54 am, Avissawella, Colombo1097views",Toyota,Vitz,0,0,2008,Used,Automatic,Hatchback,Petrol,"1,000 cc","120,000 km","Rs 5,575,000"
https://ikman.lk/en/ad/toyota-yaris-x-safty-push-2024-for-sale-colombo-1,Toyota Yaris X Safty Push 2024,"Posted on 06 May 10:47 am, Dehiwala, Colombo627views",Toyota,Yaris,0,Yaris X Safty Push,2024,New,Automatic,Hatchback,Petrol,"1,000 cc","2,900 km","Rs 11,350,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-2010-for-sale-gampaha-4,Toyota Land Cruiser Prado 150 2010,"Posted on 07 May 9:49 am, Kadawatha, Gampaha618views",Toyota,Land Cruiser Prado,0,150,2010,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","124,000 km","Rs 30,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2016-for-sale-colombo-175,Toyota Land Cruiser Prado 2016,"Posted on 06 May 8:48 am, Nugegoda, Colombo456views",Toyota,Land Cruiser Prado,0,2016,2016,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","45,000 km","Rs 42,000,000"
https://ikman.lk/en/ad/toyota-vitz-t-2007-for-sale-badulla,Toyota Vitz 2007,"Posted on 06 May 8:14 am, Welimada, Badulla465views",Toyota,Vitz,0,2007,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","150,000 km","Rs 5,350,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-2024-for-sale-colombo-11,Toyota Land Cruiser Sahara LC300 2024,"Posted on 05 May 8:43 pm, Kohuwala, Colombo755views",Toyota,Land Cruiser Sahara,0,LC300,2024,New,Automatic,SUV / 4x4,Petrol,"3,500 cc",360 km,"Rs 102,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-prado150-2017-for-sale-anuradhapura-24,Toyota Land Cruiser Prado prado150 2017,"Posted on 05 May 8:17 pm, Anuradhapura City, Anuradhapura919views",Toyota,Land Cruiser Prado,0,prado150 ,2017,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","111,943 km","Rs 49,550,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-120-2002-for-sale-kandy,Toyota Land Cruiser Prado 120 2002,"Posted on 06 May 4:47 pm, Kandy City, Kandy831views",Toyota,Land Cruiser Prado,0,120,2002,Used,Automatic,SUV / 4x4,Petrol,"3,370 cc","193,200 km","Rs 14,850,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-v8-2010-for-sale-kandy-1,Toyota Land Cruiser Prado V8 2010,"Posted on 06 May 4:47 pm, Kandy City, Kandy931views",Toyota,Land Cruiser Prado,0,V8,2010,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","149,000 km","Rs 45,000,000"
https://ikman.lk/en/ad/toyota-axio-141-2009-for-sale-colombo,Toyota Axio 141 2009,"Posted on 05 May 6:04 pm, Malabe, Colombo741views",Toyota,Axio,0,141,2009,Used,Automatic,Saloon,Petrol,"1,490 cc","276,146 km","Rs 8,450,000"
https://ikman.lk/en/ad/toyota-vitz-2017-for-sale-colombo-1548,Toyota Vitz 2017,"Posted on 05 May 5:54 pm, Malabe, Colombo624views",Toyota,Vitz,0,0,2017,Used,Automatic,Hatchback,Petrol,990 cc,"83,287 km","Rs 8,590,000"
https://ikman.lk/en/ad/toyota-corolla-121-2002-for-sale-colombo-688,Toyota Corolla 121 2002,"Posted on 05 May 5:26 pm, Malabe, Colombo1534views",Toyota,Corolla,0,121,2002,Used,Automatic,Saloon,Petrol,"1,497 cc","211,024 km","Rs 5,890,000"
https://ikman.lk/en/ad/toyota-chr-gt-ngx10-black-top-2018-for-sale-colombo,Toyota CHR 2018,"Posted on 05 May 4:43 pm, Padukka, Colombo527views",Toyota,CHR,0,Toyota,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","104,000 km","Rs 16,000,000"
https://ikman.lk/en/ad/toyota-premio-2007-for-sale-puttalam-3,Toyota Premio 2007,"Posted on 05 May 4:25 pm, Chilaw, Puttalam1260views",Toyota,Premio,0,0,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km","Rs 9,500,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-un-re-2022-for-sale-colombo-12,Toyota Yaris X Grade Un/Re 2022,"Posted on 05 May 3:49 pm, Colombo 8, Colombo668views",Toyota,Yaris,0,X Grade Un/Re,2022,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","26,000 km","Rs 9,800,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-un-re-2020-for-sale-colombo-1,Toyota Yaris X Grade Un/Re 2020,"Posted on 08 May 11:49 am, Colombo 8, Colombo1319views",Toyota,Yaris,0,X Grade Un/Re,2020,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","17,000 km","Rs 9,800,000"
https://ikman.lk/en/ad/toyota-raize-z-grade-u-r-2023-for-sale-colombo-4,Toyota Raize Z Grade U/R 2023,"Posted on 05 May 3:36 pm, Colombo 8, Colombo1666views",Toyota,Raize,0,Z Grade U/R,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","30,000 km","Rs 12,500,000"
https://ikman.lk/en/ad/toyota-allion-240-2002-for-sale-colombo-418,Toyota Allion 240 2002,"Posted on 05 May 3:04 pm, Dehiwala, Colombo501views",Toyota,Allion,0,Allion 240,2002,Used,Automatic,Saloon,Petrol,"1,490 cc","87,000 km","Rs 7,150,000"
https://ikman.lk/en/ad/toyota-yaris-g-grade-3-eye-safety-2023-for-sale-gampaha,Toyota Yaris G Grade 3 Eye Safety 2023,"Posted on 05 May 2:32 pm, Kiribathgoda, Gampaha905views",Toyota,Yaris,0,G Grade 3 Eye Safety,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","5,000 km","Rs 12,200,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-150-tx-2015-for-sale-colombo,Toyota Land Cruiser Prado TRJ 150 TX 2015,"Posted on 07 May 9:34 am, Piliyandala, Colombo427views",Toyota,Land Cruiser Prado,0,TRJ 150 TX,2015,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","79,884 km","Rs 42,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-bruno-cross-24000km-2015-for-sale-colombo,Toyota Land Cruiser Sahara Bruno Cross 24000km 2015,"Posted on 05 May 12:52 pm, Kohuwala, Colombo674views",Toyota,Land Cruiser Sahara,0,Bruno Cross 24000km,2015,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","24,000 km","Rs 62,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2023-for-sale-colombo-13,Toyota Land Cruiser Prado 2023,"Posted on 07 May 7:11 pm, Colombo 13, Colombo926views",Toyota,Land Cruiser Prado,0,2023,2023,New,Automatic,SUV / 4x4,Petrol,"2,700 cc",700 km,"Rs 60,000,000"
https://ikman.lk/en/ad/toyota-premio-260g-superior-2019-for-sale-colombo,Toyota Premio 260G Superior 2019,"Posted on 06 May 5:40 pm, Homagama, Colombo582views",Toyota,Premio,0,260G Superior,2019,Used,Automatic,Saloon,Petrol,"1,490 cc","81,000 km","Rs 18,650,000"
https://ikman.lk/en/ad/toyota-raize-z-grade-1200cc-2022-for-sale-ratnapura-1,Toyota Raize Z Grade 1200cc 2022,"Posted on 06 May 11:17 am, Balangoda, Ratnapura1347views",Toyota,Raize,0,Z Grade 1200cc,2022,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","22,000 km","Rs 14,200,000"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2023-for-sale-colombo-38,Toyota Yaris X Grade 2023,"Posted on 05 May 11:45 am, Dehiwala, Colombo522views",Toyota,Yaris,0,X Grade,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","31,000 km","Rs 10,600,000"
https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-kalutara-128,Toyota Vitz 2016,"Posted on 06 May 12:27 am, Horana, Kalutara801views",Toyota,Vitz,0,Toyota,2016,Used,Automatic,Hatchback,Petrol,990 cc,"86,000 km","Rs 7,800,000"
https://ikman.lk/en/ad/toyota-premio-260-g-superior-cbl-2020-for-sale-gampaha-7,Toyota Premio 260 G SUPERIOR CBL 2020,"Posted on 05 May 5:48 pm, Katunayake, Gampaha411views",Toyota,Premio,0,260 G SUPERIOR CBL,2020,Used,Automatic,Saloon,Petrol,"1,490 cc","39,500 km","Rs 19,750,000"
https://ikman.lk/en/ad/toyota-alphard-executive-lounge-4wd-2024-for-sale-colombo-1,Toyota Alphard Executive Lounge 4WD 2024,"Posted on 05 May 11:13 am, Colombo 4, Colombo8392views",Toyota,Alphard,0,Executive Lounge 4WD,2024,New,Automatic,MPV,Petrol,"2,400 cc",0 km,"Rs 68,000,000"
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-colombo-664,Toyota Premio 2017,"Posted on 05 May 12:24 pm, Colombo 9, Colombo843views",Toyota,Premio,0,0,2017,Used,Automatic,0,Petrol,"1,500 cc","92,500 km","Rs 16,000,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-150-2012-for-sale-gampaha,Toyota Land Cruiser Prado TRJ 150 2012,"Posted on 05 May 10:04 am, Kelaniya, Gampaha698views",Toyota,Land Cruiser Prado,0,TRJ 150,2012,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","143,000 km","Rs 32,000,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-vx-2025-for-sale-gampaha,Toyota Land Cruiser Prado LC250 VX 2025,"Posted on 05 May 3:55 pm, Kelaniya, Gampaha807views",Toyota,Land Cruiser Prado,0,LC250 VX 2025,2025,New,Automatic,SUV / 4x4,Petrol,"2,700 cc",0 km,"Rs 69,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2023-for-sale-colombo-5,Toyota Land Cruiser Sahara LC300 ZX 2023,"Posted on 08 May 11:57 am, Kohuwala, Colombo710views",Toyota,Land Cruiser Sahara,0,LC300 ZX,2023,New,Automatic,SUV / 4x4,Petrol,"3,500 cc","1,000 km","Rs 99,000,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-120-auto-2003-for-sale-kalutara-1,Toyota Land Cruiser Prado 120 Auto 2003,"Posted on 05 May 12:12 am, Panadura, Kalutara552views",Toyota,Land Cruiser Prado,0,Prado 120 Auto ,2003,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","145,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-300-2025-for-sale-colombo,Toyota LAND CRUISER 300 2025,"Posted on 04 May 10:20 pm, Colombo 4, Colombo6223views",Toyota,Other Model,0,LAND CRUISER 300,2025,New,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km,"Rs 115,000,000"
https://ikman.lk/en/ad/toyota-prius-2011-2009-for-sale-colombo,Toyota Prius 2009,"Posted on 05 May 8:52 am, Piliyandala, Colombo1142views",Toyota,Prius,0,Toyota,2009,Used,Automatic,Coup̩/Sports,Petrol,"1,798 cc","166,000 km","Rs 12,400,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-zx-lc-300-2024-for-sale-gampaha,Toyota Land Cruiser Sahara ZX LC 300 2024,"Posted on 04 May 8:56 pm, Ja-Ela, Gampaha1841views",Toyota,Land Cruiser Sahara,0,ZX LC 300 2024,2024,New,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km,"Rs 99,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-2023-for-sale-colombo-2,Toyota Land Cruiser Sahara LC300 2023,"Posted on 07 May 1:12 pm, Colombo 8, Colombo789views",Toyota,Land Cruiser Sahara,0,LC300,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"3,500 cc","7,000 km","Rs 97,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2004-for-sale-colombo-50,Toyota Land Cruiser Prado 2004,"Posted on 04 May 4:50 pm, Colombo 4, Colombo757views",Toyota,Land Cruiser Prado,0,0,2004,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","171,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/toyota-yaris-cross-z-adventure-2024-for-sale-colombo-17,Toyota Yaris Cross Z Adventure 2024,"Posted on 04 May 4:37 pm, Kohuwala, Colombo959views",Toyota,Yaris,0,Cross Z Adventure,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,500 cc","10,000 km","Rs 19,475,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-modlestar-bodykit-bn-2024-for-sale-colombo,Toyota Land Cruiser Prado MODLESTAR BODYKIT BN 2024,"Posted on 04 May 7:34 pm, Kohuwala, Colombo1036views",Toyota,Land Cruiser Prado,0,MODLESTAR BODYKIT BN,2024,New,Automatic,SUV / 4x4,Petrol,"2,700 cc",25 km,"Rs 67,500,000"
https://ikman.lk/en/ad/toyota-allion-g-plus-2016-for-sale-colombo-393,Toyota Allion G Plus 2016,"Posted on 04 May 2:17 pm, Kolonnawa, Colombo853views",Toyota,Allion,0,G Plus,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","65,800 km","Rs 16,200,000"
https://ikman.lk/en/ad/toyota-starlet-1997-for-sale-kandy-83,Toyota Starlet 1997,"Posted on 05 May 12:32 pm, Katugastota, Kandy1259views",Toyota,Starlet,0,Starlet,1997,Used,Automatic,Hatchback,Petrol,"1,330 cc","190,000 km","Rs 4,300,000"
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-colombo-666,Toyota Premio 2017,"Posted on 04 May 1:40 pm, Malabe, Colombo1349views",Toyota,Premio,0,0,2017,Used,Automatic,Saloon,Petrol,"1,490 cc","90,442 km","Rs 16,200,000"
https://ikman.lk/en/ad/toyota-yaris-g-grade-2023-for-sale-kalutara,Toyota Yaris G Grade 2023,"Posted on 04 May 1:27 pm, Panadura, Kalutara1623views",Toyota,Yaris,0,G Grade,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","4,000 km","Rs 11,275,000"
https://ikman.lk/en/ad/toyota-vitz-2018-for-sale-colombo-1227,Toyota Vitz 2018,"Posted on 04 May 1:19 pm, Malabe, Colombo1721views",Toyota,Vitz,0,0,2018,Used,Automatic,Hatchback,Petrol,990 cc,"58,325 km","Rs 8,875,000"
https://ikman.lk/en/ad/toyota-vios-auto-2011-2007-for-sale-colombo,Toyota Vios Auto 2011 2007,"Posted on 04 May 1:00 pm, Colombo 6, Colombo1109views",Toyota,Vios,0,Auto 2011,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","89,000 km","Rs 6,490,000"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-2024-for-sale-colombo-10,Toyota Land Cruiser Sahara LC300 2024,"Posted on 04 May 4:15 pm, Rajagiriya, Colombo1186views",Toyota,Land Cruiser Sahara,0,LC300,2024,New,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km,"Rs 98,500,000"
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-colombo-665,Toyota Premio 2017,"Posted on 04 May 2:39 pm, Colombo 6, Colombo563views",Toyota,Premio,0,0,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","74,300 km","Rs 18,000,000"
